"nct_id","condition","intervention_type","intervention","overall_status","country","brief_title","study_description","date"
"NCT01962636","Multiple Myeloma","Drug","Cyclophosphamide","Recruiting","United States","Umbilical Cord Blood Transplantation Using a Myeloablative Preparative Regimen for Hematological Diseases","This is a treatment guideline for an unrelated umbilical cord blood transplant (UCBT) using a myeloablative preparative regimen for the treatment of hematological diseases, including, but not limited to acute leukemias. The myeloablative preparative regimen will consist of cyclophosphamide (CY), fludarabine (FLU) and fractionated total body irradiation (TBI).","2023-10-31"
"NCT01962636","Multiple Myeloma","Drug","Cyclosporine A","Recruiting","United States","Umbilical Cord Blood Transplantation Using a Myeloablative Preparative Regimen for Hematological Diseases","This is a treatment guideline for an unrelated umbilical cord blood transplant (UCBT) using a myeloablative preparative regimen for the treatment of hematological diseases, including, but not limited to acute leukemias. The myeloablative preparative regimen will consist of cyclophosphamide (CY), fludarabine (FLU) and fractionated total body irradiation (TBI).","2023-10-31"
"NCT01962636","Multiple Myeloma","Drug","Fludarabine","Recruiting","United States","Umbilical Cord Blood Transplantation Using a Myeloablative Preparative Regimen for Hematological Diseases","This is a treatment guideline for an unrelated umbilical cord blood transplant (UCBT) using a myeloablative preparative regimen for the treatment of hematological diseases, including, but not limited to acute leukemias. The myeloablative preparative regimen will consist of cyclophosphamide (CY), fludarabine (FLU) and fractionated total body irradiation (TBI).","2023-10-31"
"NCT01962636","Multiple Myeloma","Drug","Mycophenylate mofetil","Recruiting","United States","Umbilical Cord Blood Transplantation Using a Myeloablative Preparative Regimen for Hematological Diseases","This is a treatment guideline for an unrelated umbilical cord blood transplant (UCBT) using a myeloablative preparative regimen for the treatment of hematological diseases, including, but not limited to acute leukemias. The myeloablative preparative regimen will consist of cyclophosphamide (CY), fludarabine (FLU) and fractionated total body irradiation (TBI).","2023-10-31"
"NCT01962636","Multiple Myeloma","Radiation","Total Body Irradiation","Recruiting","United States","Umbilical Cord Blood Transplantation Using a Myeloablative Preparative Regimen for Hematological Diseases","This is a treatment guideline for an unrelated umbilical cord blood transplant (UCBT) using a myeloablative preparative regimen for the treatment of hematological diseases, including, but not limited to acute leukemias. The myeloablative preparative regimen will consist of cyclophosphamide (CY), fludarabine (FLU) and fractionated total body irradiation (TBI).","2023-10-31"
"NCT01968213","Ovarian Cancer","Drug","Rucaparib","Active, not recruiting","United States","A Study of Rucaparib as Switch Maintenance Following Platinum-Based Chemotherapy in Patients With Platinum-Sensitive, High-Grade Serous or Endometrioid Epithelial Ovarian, Primary Peritoneal or Fallopian Tube Cancer","Patients enrolled into this study will be stratified into 3 groups based on gene mutations identified in their tumor tissue. The purpose of this study is to evaluate patient response to maintenance treatment with rucaparib versus placebo. Response to treatment will be analyzed based on homologous recombination (HR) status of tumor samples.","2022-12-01"
"NCT01979211","Head and Neck Cancer","Drug","Cetuximab","Active, not recruiting","United States","Post-operative Radiation With Cetuximab for Locally Advanced Cutaneous Squamous Cell Carcinoma of the Head and Neck","The standard treatment of surgery followed by radiation therapy can stop tumors from growing in the head and neck region in most patients. However, the cancer can recur or can spread to other parts of the body. Cetuximab is a drug that may delay or prevent tumor growth by blocking certain cellular chemical pathways that lead to tumor development. It was approved by the United States Food and Drug Administration (FDA) in 2006 for the treatment of head and neck cancer.

The purpose of this study is to determine how easily cetuximab can be added to treatment with radiation therapy in patients with cutaneous cancer of the head and neck. This study will also look at how well cetuximab added to radiation therapy works over time and how well this treatment is tolerated.","2022-10-31"
"NCT01979211","Head and Neck Cancer","Radiation","Radiation Therapy","Active, not recruiting","United States","Post-operative Radiation With Cetuximab for Locally Advanced Cutaneous Squamous Cell Carcinoma of the Head and Neck","The standard treatment of surgery followed by radiation therapy can stop tumors from growing in the head and neck region in most patients. However, the cancer can recur or can spread to other parts of the body. Cetuximab is a drug that may delay or prevent tumor growth by blocking certain cellular chemical pathways that lead to tumor development. It was approved by the United States Food and Drug Administration (FDA) in 2006 for the treatment of head and neck cancer.

The purpose of this study is to determine how easily cetuximab can be added to treatment with radiation therapy in patients with cutaneous cancer of the head and neck. This study will also look at how well cetuximab added to radiation therapy works over time and how well this treatment is tolerated.","2022-10-31"
"NCT01980823","Breast Cancer","Drug","Atorvastatin","Active, not recruiting","United States","Pre-Surgical Trial of the Combination of Metformin and Atorvastatin in Newly Diagnosed Operable Breast Cancer","The purpose of this study is to determine the effects of combining metformin and atorvastatin treatment in patients with newly diagnosed breast cancer during the interval between breast biopsy and surgery.

This study is designed to assess whether tumor proliferation, as measured by the natural log expression of Ki-67 staining of breast tumor cells, is reduced following approximately 2 weeks of treatment with the combination of metformin plus atorvastatin in patients with newly diagnosed breast cancer.","2022-12-31"
"NCT01980823","Breast Cancer","Drug","Metformin","Active, not recruiting","United States","Pre-Surgical Trial of the Combination of Metformin and Atorvastatin in Newly Diagnosed Operable Breast Cancer","The purpose of this study is to determine the effects of combining metformin and atorvastatin treatment in patients with newly diagnosed breast cancer during the interval between breast biopsy and surgery.

This study is designed to assess whether tumor proliferation, as measured by the natural log expression of Ki-67 staining of breast tumor cells, is reduced following approximately 2 weeks of treatment with the combination of metformin plus atorvastatin in patients with newly diagnosed breast cancer.","2022-12-31"
"NCT01980823","Breast Cancer","Procedure","Breast surgery","Active, not recruiting","United States","Pre-Surgical Trial of the Combination of Metformin and Atorvastatin in Newly Diagnosed Operable Breast Cancer","The purpose of this study is to determine the effects of combining metformin and atorvastatin treatment in patients with newly diagnosed breast cancer during the interval between breast biopsy and surgery.

This study is designed to assess whether tumor proliferation, as measured by the natural log expression of Ki-67 staining of breast tumor cells, is reduced following approximately 2 weeks of treatment with the combination of metformin plus atorvastatin in patients with newly diagnosed breast cancer.","2022-12-31"
